time,SST
2002-06-01,13.088
2002-06-02,13.177
2002-06-03,13.286
2002-06-04,12.984
2002-06-05,12.565
2002-06-06,12.645
2002-06-07,12.514
2002-06-08,12.378
2002-06-09,12.391
2002-06-10,12.209999999999999
2002-06-11,12.291
2002-06-12,12.249
2002-06-13,12.176
2002-06-14,12.137
2002-06-15,12.068
2002-06-16,12.033
2002-06-17,11.969
2002-06-18,11.968
2002-06-19,12.017
2002-06-20,11.859
2002-06-21,11.624
2002-06-22,11.636
2002-06-23,11.619
2002-06-24,11.128
2002-06-25,10.913
2002-06-26,10.924999999999999
2002-06-27,11.068
2002-06-28,11.185
2002-06-29,11.206999999999999
2002-06-30,11.072
2002-07-01,11.209
2002-07-02,11.212
2002-07-03,10.955
2002-07-04,10.975
2002-07-05,10.671999999999999
2002-07-06,10.6
2002-07-07,11.292
2002-07-08,10.779
2002-07-09,10.677
2002-07-10,10.734
2002-07-11,10.732
2002-07-12,10.656
2002-07-13,10.126
2002-07-14,10.414
2002-07-15,9.903
2002-07-16,9.516
2002-07-17,10.799999999999999
2002-07-18,11.081
2002-07-19,9.116
2002-07-20,10.004
2002-07-21,10.201
2002-07-22,10.275
2002-07-23,10.067
2002-07-24,10.121
2002-07-25,10.229
2002-07-26,10.229
2002-07-27,9.855
2002-07-28,9.713
2002-07-29,9.786999999999999
2002-07-30,9.763
2002-07-31,10.256
2002-08-01,10.982
2002-08-02,11.073
2002-08-03,10.663
2002-08-04,10.683
2002-08-05,9.257
2002-08-06,9.141
2002-08-07,9.222
2002-08-08,9.413
2002-08-09,9.357
2002-08-10,9.764
2002-08-11,9.822
2002-08-12,9.584
2002-08-13,9.415
2002-08-14,9.575
2002-08-15,9.765
2002-08-16,9.743
2002-08-17,9.679
2002-08-18,9.386
2002-08-19,8.951999999999998
2002-08-20,8.866
2002-08-21,8.943000000000001
2002-08-22,8.95
2002-08-23,8.863
2002-08-24,8.901
2002-08-25,8.818999999999999
2002-08-26,8.889
2002-08-27,8.971
2002-08-28,9.375
2002-08-29,9.185
2002-08-30,8.828
2002-08-31,8.811
2002-09-01,8.82
2002-09-02,9.027
2002-09-03,9.062999999999999
2002-09-04,9.12
2002-09-05,9.049999999999999
2002-09-06,9.102
2002-09-07,9.205
2002-09-08,9.228
2002-09-09,9.181
2002-09-10,9.088
2002-09-11,8.847000000000001
2002-09-12,8.768
2002-09-13,8.477
2002-09-14,8.599
2002-09-15,7.422999999999998
2002-09-16,7.815000000000001
2002-09-17,8.297999999999998
2002-09-18,9.203
2002-09-19,9.228
2002-09-20,9.561
2002-09-21,9.597999999999999
2002-09-22,9.261
2002-09-23,9.708
2002-09-24,9.786
2002-09-25,9.841
2002-09-26,9.685
2002-09-27,9.690999999999999
2002-09-28,9.702
2002-09-29,10.065999999999999
2002-09-30,10.087
2002-10-01,10.123
2002-10-02,9.777
2002-10-03,9.765
2002-10-04,9.738
2002-10-05,9.661
2002-10-06,9.66
2002-10-07,9.671999999999999
2002-10-08,9.594
2002-10-09,10.008
2002-10-10,10.197
2002-10-11,10.173
2002-10-12,10.17
2002-10-13,10.277
2002-10-14,10.177
2002-10-15,10.334999999999999
2002-10-16,10.62
2002-10-17,10.442
2002-10-18,10.336
2002-10-19,10.235999999999999
2002-10-20,10.081
2002-10-21,10.181
2002-10-22,10.37
2002-10-23,10.708
2002-10-24,10.613999999999999
2002-10-25,10.727
2002-10-26,10.642999999999999
2002-10-27,10.639
2002-10-28,10.39
2002-10-29,10.658999999999999
2002-10-30,11.026
2002-10-31,11.5
2002-11-01,11.798
2002-11-02,11.756
2002-11-03,11.259
2002-11-04,11.267999999999999
2002-11-05,11.213
2002-11-06,11.2
2002-11-07,11.078
2002-11-08,11.293
2002-11-09,11.692
2002-11-10,12.078999999999999
2002-11-11,11.892999999999999
2002-11-12,11.933
2002-11-13,11.916
2002-11-14,11.785
2002-11-15,11.509
2002-11-16,11.431
2002-11-17,11.842
2002-11-18,12.142
2002-11-19,12.102
2002-11-20,12.052999999999999
2002-11-21,12.222
2002-11-22,12.471
2002-11-23,12.563
2002-11-24,12.712
2002-11-25,12.892999999999999
2002-11-26,12.699
2002-11-27,12.562
2002-11-28,12.717
2002-11-29,13.004
2002-11-30,12.963
2002-12-01,13.206999999999999
2002-12-02,13.831
2002-12-03,14.203
2002-12-04,14.42
2002-12-05,14.36
2002-12-06,14.28
2002-12-07,14.189
2002-12-08,14.354
2002-12-09,14.378
2002-12-10,14.495
2002-12-11,14.935
2002-12-12,15.508
2002-12-13,15.685
2002-12-14,15.798
2002-12-15,15.661
2002-12-16,15.634
2002-12-17,15.669
2002-12-18,15.77
2002-12-19,16.104
2002-12-20,15.748
2002-12-21,15.931
2002-12-22,15.823
2002-12-23,15.895
2002-12-24,15.715
2002-12-25,15.721
2002-12-26,15.552999999999999
2002-12-27,15.863999999999999
2002-12-28,16.111
2002-12-29,16.134999999999998
2002-12-30,16.144
2002-12-31,16.219
2003-01-01,16.302999999999997
2003-01-02,16.404
2003-01-03,16.511
2003-01-04,16.384
2003-01-05,16.311
2003-01-06,16.131
2003-01-07,16.134999999999998
2003-01-08,16.378999999999998
2003-01-09,16.537
2003-01-10,16.698999999999998
2003-01-11,16.695
2003-01-12,17.155
2003-01-13,17.59
2003-01-14,17.914
2003-01-15,17.924
2003-01-16,17.918
2003-01-17,18.035
2003-01-18,17.88
2003-01-19,17.026
2003-01-20,16.799
2003-01-21,16.622
2003-01-22,16.741999999999997
2003-01-23,16.552
2003-01-24,16.124000000000002
2003-01-25,16.547
2003-01-26,16.712
2003-01-27,16.955
2003-01-28,17.332
2003-01-29,17.717
2003-01-30,17.722
2003-01-31,17.512999999999998
2003-02-01,17.777
2003-02-02,18.185
2003-02-03,18.441
2003-02-04,18.274
2003-02-05,18.089
2003-02-06,17.698999999999998
2003-02-07,17.439
2003-02-08,17.485
2003-02-09,17.242
2003-02-10,17.25
2003-02-11,17.904
2003-02-12,18.027
2003-02-13,18.131999999999998
2003-02-14,18.099
2003-02-15,17.928
2003-02-16,16.795
2003-02-17,16.401
2003-02-18,16.532
2003-02-19,16.591
2003-02-20,16.299
2003-02-21,16.567999999999998
2003-02-22,16.61
2003-02-23,16.639
2003-02-24,16.609
2003-02-25,16.339
2003-02-26,16.209
2003-02-27,16.422
2003-02-28,16.502000000000002
2003-03-01,16.595
2003-03-02,16.403
2003-03-03,16.357
2003-03-04,16.698999999999998
2003-03-05,16.737000000000002
2003-03-06,17.012
2003-03-07,16.97
2003-03-08,16.767
2003-03-09,17.361
2003-03-10,17.621
2003-03-11,17.061
2003-03-12,16.717
2003-03-13,16.734
2003-03-14,16.916
2003-03-15,16.926000000000002
2003-03-16,16.906
2003-03-17,16.35
2003-03-18,16.442999999999998
2003-03-19,16.264
2003-03-20,16.525
2003-03-21,16.424
2003-03-22,16.357
2003-03-23,16.255
2003-03-24,16.273
2003-03-25,16.295
2003-03-26,16.477
2003-03-27,16.621000000000002
2003-03-28,16.89
2003-03-29,16.663
2003-03-30,16.602
2003-03-31,16.113999999999997
2003-04-01,16.212
2003-04-02,16.163
2003-04-03,16.158
2003-04-04,15.754
2003-04-05,15.839
2003-04-06,15.955
2003-04-07,15.955
2003-04-08,16.005
2003-04-09,15.946
2003-04-10,15.733
2003-04-11,15.625
2003-04-12,15.744
2003-04-13,15.628
2003-04-14,15.398
2003-04-15,15.388
2003-04-16,15.331
2003-04-17,15.229
2003-04-18,14.94
2003-04-19,14.906
2003-04-20,14.881
2003-04-21,14.894
2003-04-22,14.972999999999999
2003-04-23,15.054
2003-04-24,14.935
2003-04-25,14.66
2003-04-26,14.822
2003-04-27,14.874
2003-04-28,15.093
2003-04-29,14.749
2003-04-30,14.806
2003-05-01,14.622
2003-05-02,15.002
2003-05-03,14.977
2003-05-04,14.667
2003-05-05,14.6
2003-05-06,14.61
2003-05-07,14.850999999999999
2003-05-08,14.839
2003-05-09,14.865
2003-05-10,14.812
2003-05-11,14.693999999999999
2003-05-12,14.7
2003-05-13,14.814
2003-05-14,14.834
2003-05-15,14.87
2003-05-16,14.759
2003-05-17,14.523
2003-05-18,14.422
2003-05-19,14.394
2003-05-20,14.424999999999999
2003-05-21,14.431
2003-05-22,14.32
2003-05-23,13.919
2003-05-24,14
2003-05-25,13.453
2003-05-26,13.397
2003-05-27,13.413
2003-05-28,13.589
2003-05-29,13.914
2003-05-30,14.068
2003-05-31,14.104
2003-06-01,14.129
2003-06-02,13.801
2003-06-03,14.176
2003-06-04,13.815
2003-06-05,13.556
2003-06-06,13.190999999999999
2003-06-07,13.205
2003-06-08,13.37
2003-06-09,13.227
2003-06-10,12.907
2003-06-11,12.865
2003-06-12,12.711
2003-06-13,12.705
2003-06-14,12.713
2003-06-15,12.828
2003-06-16,12.98
2003-06-17,12.911999999999999
2003-06-18,12.796
2003-06-19,12.664
2003-06-20,12.305
2003-06-21,12.416
2003-06-22,12.658
2003-06-23,12.695
2003-06-24,12.770999999999999
2003-06-25,12.746
2003-06-26,12.608
2003-06-27,12.03
2003-06-28,11.939
2003-06-29,11.573
2003-06-30,11.844
2003-07-01,11.849
2003-07-02,11.863999999999999
2003-07-03,11.895999999999999
2003-07-04,12.059
2003-07-05,12.063
2003-07-06,12.017999999999999
2003-07-07,11.965
2003-07-08,11.52
2003-07-09,11.561
2003-07-10,11.338
2003-07-11,11.286999999999999
2003-07-12,11.564
2003-07-13,11.482
2003-07-14,11.03
2003-07-15,11.051
2003-07-16,11.161
2003-07-17,11.115
2003-07-18,11.065999999999999
2003-07-19,10.937
2003-07-20,10.936
2003-07-21,10.99
2003-07-22,10.802
2003-07-23,10.6
2003-07-24,10.584999999999999
2003-07-25,10.548
2003-07-26,10.687999999999999
2003-07-27,10.674999999999999
2003-07-28,10.513
2003-07-29,10.474
2003-07-30,10.149
2003-07-31,10.046999999999999
2003-08-01,10.577
2003-08-02,10.772
2003-08-03,10.513
2003-08-04,10.269
2003-08-05,10.113
2003-08-06,10.149
2003-08-07,10.391
2003-08-08,10.311
2003-08-09,10.235999999999999
2003-08-10,10.270999999999999
2003-08-11,9.904
2003-08-12,10.174999999999999
2003-08-13,10.356
2003-08-14,10.411
2003-08-15,10.386
2003-08-16,10.31
2003-08-17,10.304
2003-08-18,10.355
2003-08-19,10.344
2003-08-20,10.61
2003-08-21,10.708
2003-08-22,10.356
2003-08-23,10.445
2003-08-24,10.448
2003-08-25,9.74
2003-08-26,9.753
2003-08-27,10.001
2003-08-28,10.267999999999999
2003-08-29,10.413
2003-08-30,10.265
2003-08-31,9.847
2003-09-01,9.754
2003-09-02,9.962
2003-09-03,9.89
2003-09-04,10.392
2003-09-05,10.203999999999999
2003-09-06,10.359
2003-09-07,10.08
2003-09-08,10.065999999999999
2003-09-09,10.165
2003-09-10,10.419
2003-09-11,10.078999999999999
2003-09-12,9.796999999999999
2003-09-13,9.529
2003-09-14,9.602
2003-09-15,9.779
2003-09-16,10.19
2003-09-17,10.328
2003-09-18,10.426
2003-09-19,10.447
2003-09-20,10.596
2003-09-21,10.549999999999999
2003-09-22,10.468
2003-09-23,10.434
2003-09-24,10.494
2003-09-25,10.459
2003-09-26,10.337
2003-09-27,10.629999999999999
2003-09-28,10.549999999999999
2003-09-29,10.33
2003-09-30,10.052
2003-10-01,10.014
2003-10-02,9.863
2003-10-03,10.134
2003-10-04,10.254
2003-10-05,10.406
2003-10-06,10.379999999999999
2003-10-07,10.142999999999999
2003-10-08,10.277
2003-10-09,10.23
2003-10-10,10.106
2003-10-11,10.081
2003-10-12,10.33
2003-10-13,10.421999999999999
2003-10-14,10.455
2003-10-15,10.554
2003-10-16,10.945
2003-10-17,10.82
2003-10-18,10.953999999999999
2003-10-19,10.746
2003-10-20,10.805
2003-10-21,10.959
2003-10-22,11.369
2003-10-23,11.110999999999999
2003-10-24,11.122
2003-10-25,10.791
2003-10-26,10.503
2003-10-27,10.475
2003-10-28,10.667
2003-10-29,11.048
2003-10-30,10.747
2003-10-31,10.799999999999999
2003-11-01,12.241999999999999
2003-11-02,12.221
2003-11-03,11.879999999999999
2003-11-04,11.592
2003-11-05,12.338
2003-11-06,12.286
2003-11-07,12.206
2003-11-08,12.110999999999999
2003-11-09,11.693999999999999
2003-11-10,11.665
2003-11-11,11.866999999999999
2003-11-12,11.913
2003-11-13,12.254
2003-11-14,12.738999999999999
2003-11-15,12.975999999999999
2003-11-16,12.913
2003-11-17,12.858
2003-11-18,12.859
2003-11-19,12.759
2003-11-20,13.061
2003-11-21,13.283999999999999
2003-11-22,13.507
2003-11-23,13.224
2003-11-24,13.134
2003-11-25,13.145
2003-11-26,13.189
2003-11-27,13.116999999999999
2003-11-28,12.856
2003-11-29,12.791
2003-11-30,13.264
2003-12-01,13.474
2003-12-02,13.52
2003-12-03,13.874
2003-12-04,14.107
2003-12-05,13.759
2003-12-06,13.847
2003-12-07,14.015
2003-12-08,14.001
2003-12-09,14.032
2003-12-10,13.907
2003-12-11,13.823
2003-12-12,13.508
2003-12-13,13.603
2003-12-14,13.626999999999999
2003-12-15,13.725
2003-12-16,13.986
2003-12-17,14.288
2003-12-18,14.749
2003-12-19,15.177999999999999
2003-12-20,15.36
2003-12-21,14.833
2003-12-22,14.331
2003-12-23,14.777
2003-12-24,15.338
2003-12-25,14.942
2003-12-26,14.674
2003-12-27,14.866
2003-12-28,15.133
2003-12-29,15.464
2003-12-30,15.523
2003-12-31,15.395999999999999
2004-01-01,15.227
2004-01-02,15.35
2004-01-03,15.627
2004-01-04,15.975999999999999
2004-01-05,16.361
2004-01-06,16.512
2004-01-07,16.719
2004-01-08,16.839
2004-01-09,16.826999999999998
2004-01-10,16.734
2004-01-11,16.887999999999998
2004-01-12,17.012999999999998
2004-01-13,16.903
2004-01-14,16.797
2004-01-15,16.728
2004-01-16,16.669
2004-01-17,16.789
2004-01-18,16.919
2004-01-19,16.796
2004-01-20,16.522
2004-01-21,16.341
2004-01-22,16.462
2004-01-23,16.582
2004-01-24,16.587
2004-01-25,16.838
2004-01-26,17.293
2004-01-27,17.489
2004-01-28,17.662
2004-01-29,17.81
2004-01-30,17.678
2004-01-31,17.41
2004-02-01,17.6
2004-02-02,17.492
2004-02-03,17.675
2004-02-04,17.781
2004-02-05,17.907
2004-02-06,18.032
2004-02-07,18.003999999999998
2004-02-08,17.655
2004-02-09,17.291
2004-02-10,17.441
2004-02-11,17.833
2004-02-12,17.87
2004-02-13,17.645
2004-02-14,17.552
2004-02-15,17.512
2004-02-16,17.521
2004-02-17,17.573999999999998
2004-02-18,17.472
2004-02-19,17.243
2004-02-20,17.094
2004-02-21,17.131999999999998
2004-02-22,17.303
2004-02-23,17.511
2004-02-24,16.999000000000002
2004-02-25,17.009
2004-02-26,17.094
2004-02-27,17.116
2004-02-28,16.98
2004-02-29,17.029
2004-03-01,17.064
2004-03-02,17.334
2004-03-03,17.426000000000002
2004-03-04,17.408
2004-03-05,17.264
2004-03-06,17.23
2004-03-07,17.152
2004-03-08,17.267
2004-03-09,17.567
2004-03-10,17.543
2004-03-11,17.136
2004-03-12,17.055
2004-03-13,16.958
2004-03-14,17.062
2004-03-15,17.131
2004-03-16,17.139
2004-03-17,17.09
2004-03-18,17.198
2004-03-19,17.231
2004-03-20,17.226
2004-03-21,17.153
2004-03-22,17.137999999999998
2004-03-23,17.231
2004-03-24,17.266
2004-03-25,17.253
2004-03-26,17.245
2004-03-27,17.494
2004-03-28,17.602
2004-03-29,17.573999999999998
2004-03-30,17.564999999999998
2004-03-31,17.249
2004-04-01,16.913
2004-04-02,16.686
2004-04-03,16.427999999999997
2004-04-04,16.362000000000002
2004-04-05,16.694
2004-04-06,16.64
2004-04-07,16.808999999999997
2004-04-08,16.84
2004-04-09,16.570999999999998
2004-04-10,16.465
2004-04-11,16.717
2004-04-12,16.895
2004-04-13,16.48
2004-04-14,16.319
2004-04-15,16.109
2004-04-16,15.903
2004-04-17,16.148
2004-04-18,15.858
2004-04-19,15.744
2004-04-20,15.54
2004-04-21,15.506
2004-04-22,15.013
2004-04-23,14.841
2004-04-24,14.879
2004-04-25,14.853
2004-04-26,14.748
2004-04-27,14.861
2004-04-28,15.14
2004-04-29,15.274
2004-04-30,15.323
2004-05-01,15.313
2004-05-02,14.979
2004-05-03,14.967
2004-05-04,15.027
2004-05-05,14.988999999999999
2004-05-06,14.879
2004-05-07,14.561
2004-05-08,14.484
2004-05-09,14.440999999999999
2004-05-10,14.399
2004-05-11,14.653
2004-05-12,14.484
2004-05-13,14.508
2004-05-14,14.657
2004-05-15,14.727
2004-05-16,14.436
2004-05-17,13.658999999999999
2004-05-18,13.661999999999999
2004-05-19,14.108
2004-05-20,14.206999999999999
2004-05-21,14.253
2004-05-22,14.133
2004-05-23,14.072
2004-05-24,14.218
2004-05-25,14.241999999999999
2004-05-26,13.895999999999999
2004-05-27,13.841
2004-05-28,13.777
2004-05-29,13.770999999999999
2004-05-30,13.86
2004-05-31,14.131
2004-06-01,13.648
2004-06-02,13.455
2004-06-03,13.186
2004-06-04,13.433
2004-06-05,13.463
2004-06-06,13.427999999999999
2004-06-07,13.383
2004-06-08,13.314
2004-06-09,13.197
2004-06-10,12.884
2004-06-11,13.487
2004-06-12,13.302999999999999
2004-06-13,12.962
2004-06-14,13.087
2004-06-15,12.982
2004-06-16,13.039
2004-06-17,13.045
2004-06-18,13.099
2004-06-19,12.938
2004-06-20,12.913
2004-06-21,13.100999999999999
2004-06-22,12.74
2004-06-23,12.451
2004-06-24,12.406
2004-06-25,12.454
2004-06-26,12.634
2004-06-27,12.626999999999999
2004-06-28,12.485
2004-06-29,12.623
2004-06-30,12.6
2004-07-01,12.596
2004-07-02,12.389
2004-07-03,12.173
2004-07-04,12.049999999999999
2004-07-05,11.999
2004-07-06,11.866999999999999
2004-07-07,12.004
2004-07-08,11.671
2004-07-09,11.567
2004-07-10,11.53
2004-07-11,10.964
2004-07-12,10.609
2004-07-13,10.51
2004-07-14,10.440999999999999
2004-07-15,10.4
2004-07-16,10.443999999999999
2004-07-17,10.469999999999999
2004-07-18,10.453
2004-07-19,10.356
2004-07-20,10.622
2004-07-21,10.674999999999999
2004-07-22,10.562999999999999
2004-07-23,10.263
2004-07-24,10.301
2004-07-25,10.447
2004-07-26,10.593
2004-07-27,10.985
2004-07-28,10.934
2004-07-29,10.935
2004-07-30,10.951
2004-07-31,10.866999999999999
2004-08-01,10.831
2004-08-02,10.745
2004-08-03,10.596
2004-08-04,10.758
2004-08-05,10.432
2004-08-06,10.498
2004-08-07,10.395999999999999
2004-08-08,10.411
2004-08-09,10.531
2004-08-10,10.447
2004-08-11,10.587
2004-08-12,10.571
2004-08-13,10.681
2004-08-14,10.152
2004-08-15,10.195
2004-08-16,9.956
2004-08-17,10.294
2004-08-18,10.249
2004-08-19,10.15
2004-08-20,10.294
2004-08-21,9.963
2004-08-22,10.479
2004-08-23,10.600999999999999
2004-08-24,10.515
2004-08-25,10.298
2004-08-26,9.969999999999999
2004-08-27,10.327
2004-08-28,10.376
2004-08-29,10.237
2004-08-30,10.187999999999999
2004-08-31,10.272
2004-09-01,9.93
2004-09-02,9.735
2004-09-03,9.968
2004-09-04,10.296999999999999
2004-09-05,10.333
2004-09-06,10.462
2004-09-07,10.305
2004-09-08,10.270999999999999
2004-09-09,10.267999999999999
2004-09-10,10.291
2004-09-11,10.125
2004-09-12,10.106
2004-09-13,9.767999999999999
2004-09-14,9.814
2004-09-15,9.899
2004-09-16,10.062
2004-09-17,10.331
2004-09-18,10.333
2004-09-19,10.100999999999999
2004-09-20,10.051
2004-09-21,10.504999999999999
2004-09-22,10.479
2004-09-23,10.355
2004-09-24,10.403
2004-09-25,10.4
2004-09-26,10.401
2004-09-27,10.453999999999999
2004-09-28,10.286999999999999
2004-09-29,10.084
2004-09-30,10.011
2004-10-01,10.023
2004-10-02,10.342
2004-10-03,10.334
2004-10-04,10.171
2004-10-05,10.193
2004-10-06,10.203999999999999
2004-10-07,10.224
2004-10-08,10.307
2004-10-09,10.496
2004-10-10,10.405
2004-10-11,10.387
2004-10-12,10.936
2004-10-13,10.831
2004-10-14,10.961
2004-10-15,11.116
2004-10-16,11.078999999999999
2004-10-17,11.042
2004-10-18,10.875
2004-10-19,11.129
2004-10-20,11.07
2004-10-21,11.145999999999999
2004-10-22,9.003
2004-10-23,7.550000000000001
2004-10-24,8.508
2004-10-25,8.387999999999998
2004-10-26,8.427
2004-10-27,9.195
2004-10-28,9.145999999999999
2004-10-29,9.032
2004-10-30,8.918
2004-10-31,11.076
2004-11-01,11.903
2004-11-02,12.408999999999999
2004-11-03,12.462
2004-11-04,12.262
2004-11-05,12.404
2004-11-06,12.515
2004-11-07,12.642999999999999
2004-11-08,12.704
2004-11-09,12.634
2004-11-10,12.417
2004-11-11,12.788
2004-11-12,12.756
2004-11-13,12.311
2004-11-14,12.563
2004-11-15,12.535
2004-11-16,12.211
2004-11-17,12.267999999999999
2004-11-18,12.251
2004-11-19,12.448
2004-11-20,12.455
2004-11-21,12.762
2004-11-22,13.083
2004-11-23,13.184
2004-11-24,13.424
2004-11-25,13.741999999999999
2004-11-26,14.256
2004-11-27,14.661
2004-11-28,15.246
2004-11-29,15.51
2004-11-30,15.594
2004-12-01,15.674
2004-12-02,15.211
2004-12-03,15.062
2004-12-04,15.158
2004-12-05,15.095
2004-12-06,15.403
2004-12-07,15.533
2004-12-08,15.559
2004-12-09,15.393
2004-12-10,15.297
2004-12-11,15.384
2004-12-12,15.535
2004-12-13,15.717
2004-12-14,15.892
2004-12-15,16.043
2004-12-16,15.921
2004-12-17,16.084
2004-12-18,16.201
2004-12-19,16.232
2004-12-20,16.299
2004-12-21,16.569
2004-12-22,16.762
2004-12-23,16.663
2004-12-24,16.483
2004-12-25,15.842
2004-12-26,15.798
2004-12-27,15.807
2004-12-28,15.749
2004-12-29,15.827
2004-12-30,16.343
2004-12-31,16.405
2005-01-01,16.543
2005-01-02,16.616
2005-01-03,16.603
2005-01-04,16.519
2005-01-05,16.497
2005-01-06,16.778
2005-01-07,16.9
2005-01-08,17.092
2005-01-09,17.262
2005-01-10,17.31
2005-01-11,17.458
2005-01-12,17.503999999999998
2005-01-13,17.461
2005-01-14,17.316
2005-01-15,17.325
2005-01-16,17.599
2005-01-17,17.842
2005-01-18,17.726
2005-01-19,16.747999999999998
2005-01-20,16.625999999999998
2005-01-21,16.448
2005-01-22,16.433999999999997
2005-01-23,16.484
2005-01-24,16.323
2005-01-25,16.395
2005-01-26,16.743000000000002
2005-01-27,17.000999999999998
2005-01-28,17.234
2005-01-29,17.061
2005-01-30,17.026
2005-01-31,16.715
2005-02-01,16.808999999999997
2005-02-02,16.925
2005-02-03,17.078
2005-02-04,17.17
2005-02-05,17.281
2005-02-06,17.312
2005-02-07,17.259999999999998
2005-02-08,17.316
2005-02-09,17.33
2005-02-10,17.516
2005-02-11,17.804000000000002
2005-02-12,17.739
2005-02-13,17.296
2005-02-14,16.933999999999997
2005-02-15,17.085
2005-02-16,17.372
2005-02-17,17.942
2005-02-18,18.608
2005-02-19,18.067
2005-02-20,18.032
2005-02-21,18.055
2005-02-22,18.169
2005-02-23,18.144
2005-02-24,18.302
2005-02-25,18.242
2005-02-26,18.162
2005-02-27,17.918
2005-02-28,17.956
2005-03-01,17.803
2005-03-02,17.541
2005-03-03,17.557
2005-03-04,17.611
2005-03-05,17.822
2005-03-06,18.014
2005-03-07,17.826
2005-03-08,17.424
2005-03-09,17.119
2005-03-10,17.042
2005-03-11,16.953
2005-03-12,17.023
2005-03-13,17.221
2005-03-14,17.346
2005-03-15,17.345
2005-03-16,17.364
2005-03-17,17.314999999999998
2005-03-18,17.249
2005-03-19,17.279
2005-03-20,17.082
2005-03-21,16.545
2005-03-22,16.361
2005-03-23,16.298000000000002
2005-03-24,16.486
2005-03-25,16.874000000000002
2005-03-26,17.018
2005-03-27,16.473
2005-03-28,16.465
2005-03-29,16.54
2005-03-30,16.515
2005-03-31,16.564999999999998
2005-04-01,16.085
2005-04-02,16.366
2005-04-03,16.268
2005-04-04,16.186999999999998
2005-04-05,16.244999999999997
2005-04-06,16.544
2005-04-07,16.491
2005-04-08,16.107
2005-04-09,15.986
2005-04-10,15.323
2005-04-11,15.459999999999999
2005-04-12,15.789
2005-04-13,15.849
2005-04-14,15.818999999999999
2005-04-15,15.834999999999999
2005-04-16,15.826
2005-04-17,15.850999999999999
2005-04-18,15.769
2005-04-19,15.563
2005-04-20,15.666
2005-04-21,15.698
2005-04-22,15.581
2005-04-23,15.488
2005-04-24,15.217
2005-04-25,15.257
2005-04-26,15.295
2005-04-27,15.270999999999999
2005-04-28,15.259
2005-04-29,15.190999999999999
2005-04-30,14.68
2005-05-01,14.785
2005-05-02,14.586
2005-05-03,14.857
2005-05-04,15.12
2005-05-05,15.096
2005-05-06,14.796
2005-05-07,14.847
2005-05-08,14.551
2005-05-09,14.181
2005-05-10,14.713
2005-05-11,14.79
2005-05-12,14.541
2005-05-13,14.517999999999999
2005-05-14,14.53
2005-05-15,14.568999999999999
2005-05-16,14.522
2005-05-17,14.282
2005-05-18,14.086
2005-05-19,13.895999999999999
2005-05-20,13.366
2005-05-21,13.467
2005-05-22,13.526
2005-05-23,13.259
2005-05-24,13.179
2005-05-25,13.166
2005-05-26,13.091
2005-05-27,12.902
2005-05-28,12.882
2005-05-29,12.728
2005-05-30,12.806
2005-05-31,12.911
2005-06-01,12.884
2005-06-02,12.94
2005-06-03,13.003
2005-06-04,12.961
2005-06-05,12.779
2005-06-06,12.776
2005-06-07,12.523
2005-06-08,12.548
2005-06-09,12.435
2005-06-10,12.69
2005-06-11,12.622
2005-06-12,12.519
2005-06-13,12.483
2005-06-14,12.147
2005-06-15,12.164
2005-06-16,11.924999999999999
2005-06-17,11.374
2005-06-18,11.422
2005-06-19,11.484
2005-06-20,11.504
2005-06-21,11.464
2005-06-22,11.381
2005-06-23,11.331
2005-06-24,11.209
2005-06-25,11.219
2005-06-26,11.109
2005-06-27,10.984
2005-06-28,11.004
2005-06-29,11.125
2005-06-30,11.15
2005-07-01,11.129999999999999
2005-07-02,11.071
2005-07-03,10.638
2005-07-04,10.561
2005-07-05,10.581
2005-07-06,10.708
2005-07-07,10.939
2005-07-08,10.956
2005-07-09,10.850999999999999
2005-07-10,11.025
2005-07-11,11.087
2005-07-12,10.995
2005-07-13,10.52
2005-07-14,10.484
2005-07-15,10.733
2005-07-16,10.596
2005-07-17,10.693
2005-07-18,10.747
2005-07-19,10.794
2005-07-20,10.725999999999999
2005-07-21,10.824
2005-07-22,10.516
2005-07-23,10.376999999999999
2005-07-24,10.279
2005-07-25,10.267
2005-07-26,10.241999999999999
2005-07-27,10.104
2005-07-28,10.168
2005-07-29,10.109
2005-07-30,10.104
2005-07-31,9.905
2005-08-01,10.119
2005-08-02,10.116999999999999
2005-08-03,9.966
2005-08-04,10.102
2005-08-05,10.033
2005-08-06,10.07
2005-08-07,10.116
2005-08-08,10.081
2005-08-09,9.462
2005-08-10,9.195
2005-08-11,9.138
2005-08-12,9.193999999999999
2005-08-13,9.603
2005-08-14,9.746
2005-08-15,9.782
2005-08-16,9.863999999999999
2005-08-17,9.948
2005-08-18,10.186
2005-08-19,10.26
2005-08-20,10.187999999999999
2005-08-21,9.776
2005-08-22,9.717
2005-08-23,9.779
2005-08-24,9.748
2005-08-25,9.778
2005-08-26,9.689
2005-08-27,9.682
2005-08-28,9.587
2005-08-29,9.45
2005-08-30,9.499
2005-08-31,9.767999999999999
2005-09-01,9.716
2005-09-02,9.697
2005-09-03,9.499
2005-09-04,9.501999999999999
2005-09-05,9.927
2005-09-06,10.035
2005-09-07,9.972
2005-09-08,9.924
2005-09-09,10.067
2005-09-10,10.116
2005-09-11,10.112
2005-09-12,9.754
2005-09-13,9.878
2005-09-14,10.113999999999999
2005-09-15,9.99
